diskCtlrTimeBegin,diskCtlrTimeEnd,diskCtlrQueueDepth,diskCtlrQueueDepthEnd,tagID_begin,tagID_end,diskCacheHitStatus,CCT,qCCT,tagID[1],opid[1],devno[1],blkno[1],blkcnt[1],flags[1],cylBegin[1],headBegin[1],thetaBegin[1],cylDest[1],headDest[1],sectorDest[1],SeekDistance[1],SeekTime[1],Latency[1],XferTime[1],AccessTime[1],rpo_seektime[1],rpo_latency[1],rpo_xfertime[1],BlocksXferred[1],block_first[1],block_last[1],tagID[2],opid[2],devno[2],blkno[2],blkcnt[2],flags[2],cylBegin[2],headBegin[2],thetaBegin[2],cylDest[2],headDest[2],sectorDest[2],SeekDistance[2],SeekTime[2],Latency[2],XferTime[2],AccessTime[2],rpo_seektime[2],rpo_latency[2],rpo_xfertime[2],BlocksXferred[2],block_first[2],block_last[2]
325539.271566,325548.702931,0,0,6538,6538,BUFFER_NOMATCH,9.431365,9.431365,6538,6537,0,6854352,8,1,4782,3,1723733817,4782,4,0,293,3.961800,4.014152,0.308659,8.284611,195000000,499539796,38582318,293,6854352,6854642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
325586.964931,325587.862931,0,1,6539,6539,BUFFER_NOMATCH,0.898000,0.898000,6539,6538,0,6854572,4,0,4782,4,2435189098,4782,4,24,0,0.000000,0.155932,6.134589,6.290520,0,3279537024,154329275,160,6854572,6854576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
325643.751931,325644.270931,0,1,6540,6540,BUFFER_NOMATCH,0.519000,0.519000,6540,6539,0,6854576,4,0,4782,4,269378181,4782,4,28,0,0.000000,3.704969,0.154329,3.859298,0,62735,154329275,5,6854576,6854580,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
325701.250931,325706.784350,0,0,6541,6541,BUFFER_NOMATCH,5.533420,5.533420,6541,6540,0,6854384,20,1,4782,3,1723842576,4782,4,0,0,0.195000,2.523278,1.466135,4.184413,195000000,499539796,38582318,305,6854384,6854686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
325736.915350,325747.905212,0,0,6542,6542,BUFFER_NOMATCH,10.989862,10.989862,6542,6541,0,4371688,8,1,2911,3,2301299433,2911,4,0,1871,7.668510,1.831648,0.271793,9.771951,195000000,485458533,33974112,293,4371688,4371978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
325778.751212,325779.649212,0,1,6543,6543,BUFFER_NOMATCH,0.898000,0.898000,6543,6542,0,4371736,4,0,2911,4,2735247154,2911,3,32,0,0.195000,5.795281,0.135896,6.126177,195000000,2863583697,135913561,5,4371736,4371740,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
325844.553212,325845.072212,0,1,6544,6544,BUFFER_NOMATCH,0.519000,0.519000,6544,6543,0,4371740,4,0,2911,3,2748952825,2911,3,36,0,0.000000,0.505848,0.135896,0.641744,0,22812,135913561,5,4371740,4371744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
325876.526212,325886.012805,0,0,6545,6545,BUFFER_NOMATCH,9.486593,9.486593,6545,6544,0,5173276,4,1,3484,3,3301911761,3484,4,0,573,4.692130,3.767659,0.135896,8.595685,195000000,485458533,33974112,289,5173276,5173562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326003.799805,326005.987805,0,0,6546,6546,BUFFER_WHOLE,2.188000,2.188000,6546,6545,0,5173520,20,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326037.525805,326050.101318,0,0,6547,6547,BUFFER_NOMATCH,12.575513,12.575513,6547,6546,0,1697048,4,1,1094,1,3112903931,1094,2,0,2390,8.554500,2.958617,0.122665,11.635782,195000000,480023360,30666242,288,1697048,1697334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326088.705318,326089.197318,0,0,6548,6548,BUFFER_WHOLE,0.492000,0.492000,6548,6547,0,1697184,4,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326113.344318,326113.836318,0,0,6549,6549,BUFFER_WHOLE,0.492000,0.492000,6549,6548,0,1697188,4,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326210.247318,326224.636112,0,0,6550,6550,BUFFER_NOMATCH,14.388794,14.388794,6550,6549,0,5970392,4,1,4086,2,3176921435,4086,3,0,2992,9.706760,3.614282,0.144086,13.465128,195000000,490232133,36021570,289,5970392,5970678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326270.557112,326271.455112,0,1,6551,6551,BUFFER_NOMATCH,0.898000,0.898000,6551,6550,0,6477216,4,0,4086,3,3758064288,4475,7,75,389,4.137120,4.208855,0.154329,8.500304,4137120000,3510021467,154329275,5,6477216,6477220,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326306.221112,326317.951361,0,0,6552,6552,BUFFER_NOMATCH,11.730249,11.730249,6552,6551,0,3746112,4,1,2464,2,178527379,2464,3,0,2011,7.816820,2.886625,0.135896,10.839341,195000000,485458533,33974112,289,3746112,3746398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326361.571361,326376.155555,0,0,6553,6553,BUFFER_NOMATCH,14.584194,14.584194,6553,6552,0,7946880,8,1,5701,7,671987425,5702,0,0,3237,10.092090,2.995134,0.329920,13.417144,636000000,478078560,41240021,293,7946880,7947170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326427.191555,326430.472966,0,0,6554,6554,BUFFER_NOMATCH,3.281411,3.281411,6554,6553,0,7946764,8,1,5701,6,168508854,5701,7,0,1,0.636000,1.148441,0.329920,2.114362,195000000,506646015,41240021,293,7946764,7947054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326460.985966,326462.307966,0,1,6555,6555,BUFFER_NOMATCH,1.322000,1.322000,6555,6554,0,7946556,8,0,5701,7,3083231692,5701,4,16,0,0.195000,0.510998,0.329920,1.035918,195000000,1083818114,329942987,9,7946556,7946564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326522.226966,326526.157316,0,0,6556,6556,BUFFER_NOMATCH,3.930350,3.930350,6556,6555,0,7946636,8,1,5701,5,3959999483,5701,6,0,0,0.000000,2.472280,0.329920,2.802200,195000000,506651718,41240021,293,7946636,7946926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326603.171316,326625.178072,0,0,6557,6557,BUFFER_NOMATCH,22.006756,22.006756,6557,6556,0,120972,12,1,78,0,1945968186,78,1,0,5624,14.318240,5.778120,0.367995,20.464355,195000000,480114611,30666242,297,120972,121266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326658.297072,326674.880538,0,0,6558,6558,BUFFER_NOMATCH,16.583465,16.583465,6558,6557,0,7682456,8,1,5472,1,3752811541,5472,2,0,5394,13.895240,1.191255,0.329920,15.416416,195000000,506646015,41240021,293,7682456,7682746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326748.619538,326749.517538,0,1,6559,6559,BUFFER_NOMATCH,0.898000,0.898000,6559,6558,0,7682324,4,0,5472,2,3500389169,5471,7,97,1,0.636000,1.427905,0.164960,2.228865,636000000,3364891494,164971493,5,7682324,7682328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326763.817538,326764.760538,0,1,6560,6560,BUFFER_NOMATCH,0.943000,0.943000,6560,6559,0,7682156,8,0,5471,7,1530540644,5471,6,74,0,0.195000,3.340972,0.329920,3.865892,195000000,3970579719,329942987,9,7682156,7682164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326833.806538,326852.336359,0,0,6561,6561,BUFFER_NOMATCH,18.529822,18.529822,6561,6560,0,1373784,12,1,885,5,1990279330,885,6,0,4586,12.447520,4.210805,0.367995,17.026320,195000000,479914998,30666242,296,1373784,1374078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326894.010359,326895.332359,0,1,6562,6562,BUFFER_NOMATCH,1.322000,1.322000,6562,6561,0,1373856,8,0,885,6,544457546,885,5,165,0,0.195000,0.424394,6.225247,6.844641,195000000,4282945366,245341344,204,1373856,1373864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326921.923359,326937.113489,0,0,6563,6563,BUFFER_NOMATCH,15.190130,15.190130,6563,6562,0,5047772,4,1,3394,5,2277788367,3394,6,0,2509,8.817630,5.345696,0.135896,14.299222,195000000,485458533,33974112,289,5047772,5048058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
326983.443489,326983.935489,0,0,6564,6564,BUFFER_WHOLE,0.492000,0.492000,6564,6563,0,5047776,4,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327022.017489,327027.274077,0,0,6565,6565,BUFFER_NOMATCH,5.256587,5.256587,6565,6564,0,5047748,16,1,3394,5,2277870665,3394,6,0,0,0.195000,2.723883,0.543586,3.462469,195000000,485458533,33974112,301,5047748,5048046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327057.180077,327058.502077,0,1,6566,6566,BUFFER_NOMATCH,1.322000,1.322000,6566,6565,0,7941592,8,0,3394,6,1767218453,5697,1,127,2303,8.437050,2.391950,0.329920,11.158920,8437050000,5076543457,329942987,9,7941592,7941600,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327099.857077,327100.800077,0,1,6567,6567,BUFFER_NOMATCH,0.943000,0.943000,6567,6566,0,7941600,8,0,5697,1,2352646905,5697,1,135,0,0.000000,4.742540,0.329920,5.072460,0,28516,329942987,9,7941600,7941608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327153.951077,327154.470077,0,1,6568,6568,BUFFER_NOMATCH,0.519000,0.519000,6568,6567,0,4601252,4,0,5697,1,2547717305,3075,3,148,2622,8.880760,2.915763,0.135896,11.932419,8880760000,4095183784,135913561,5,4601252,4601256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327221.157077,327222.100077,0,1,6569,6569,BUFFER_NOMATCH,0.943000,0.943000,6569,6568,0,7800296,8,0,5574,3,3486899776,5574,4,0,2499,8.814510,2.770684,1.031070,12.616264,195000000,506149834,41240021,10,7800296,7800304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327268.296077,327283.119620,0,0,6570,6570,BUFFER_NOMATCH,14.823543,14.823543,6570,6569,0,4106772,4,1,2722,0,1789882088,2722,1,0,2853,9.355090,4.441649,0.135896,13.932635,195000000,485458533,33974112,289,4106772,4107058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327322.905620,327324.227620,0,1,6571,6571,BUFFER_NOMATCH,1.322000,1.322000,6571,6570,0,4106624,8,0,2722,1,3630115723,2721,7,8,1,0.636000,1.459393,0.271793,2.367186,636000000,757587926,271827122,9,4106624,4106632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327355.471620,327355.990620,0,1,6572,6572,BUFFER_NOMATCH,0.519000,0.519000,6572,6571,0,4106624,4,0,2721,7,1248891222,2721,7,8,0,0.000000,5.789988,0.135896,5.925885,0,5708477925,135913561,5,4106624,4106628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327406.757620,327416.836225,0,0,6573,6573,BUFFER_NOMATCH,10.078605,10.078605,6573,6572,0,2542484,4,1,1652,7,687907618,1653,0,0,1069,6.018090,3.035707,0.127912,9.181709,636000000,483604985,31977984,288,2542484,2542770,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327529.837225,327545.109478,0,0,6574,6574,BUFFER_NOMATCH,15.272254,15.272254,6574,6573,0,7059472,16,1,4949,0,228816967,4949,1,0,3295,10.241150,2.688791,0.617317,13.547258,195000000,499539796,38582318,301,7059472,7059770,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327590.804478,327592.126478,0,1,6575,6575,BUFFER_NOMATCH,1.322000,1.322000,6575,6574,0,980212,8,0,4949,1,2758899377,631,7,103,4318,11.987400,4.195407,0.245330,16.428136,11987400000,2906426325,245341344,9,980212,980220,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327607.438478,327622.570285,1,0,6576,6576,BUFFER_NOMATCH,15.131807,30.443807,6576,6575,0,5407148,8,1,3659,1,3307341989,3659,2,0,3028,9.763400,3.915555,0.288173,13.967128,195000000,490203617,36021570,292,5407148,5407438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327659.059285,327660.381285,0,1,6577,6577,BUFFER_NOMATCH,1.322000,1.322000,6577,6576,0,5912948,8,0,3659,2,239219185,4042,4,140,383,4.136640,3.084584,0.288173,7.509396,4136640000,5879084205,288201081,9,5912948,5912956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327714.256285,327721.569000,0,0,6578,6578,BUFFER_NOMATCH,7.312715,7.312715,6578,6577,0,5351704,8,1,3617,1,1185833625,3617,2,0,425,4.266000,1.593863,0.288173,6.148036,195000000,490169397,36021570,292,5351704,5351994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327754.531000,327755.447000,0,0,6579,6579,BUFFER_WHOLE,0.916000,0.916000,6579,6578,0,5351712,8,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327823.306000,327828.497516,0,0,6580,6580,BUFFER_NOMATCH,5.191516,5.191516,6580,6579,0,5351684,12,1,3617,1,1185866447,3617,2,0,0,0.195000,2.816121,1.116772,4.127894,195000000,490232133,36021570,297,5351684,5351978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327859.326516,327860.224516,0,1,6581,6581,BUFFER_NOMATCH,0.898000,0.898000,6581,6580,0,4496692,4,0,3617,2,2335243869,3000,5,80,617,4.839370,1.607933,0.135896,6.583200,4839370000,4582718292,135913561,5,4496692,4496696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327888.595516,327889.114516,0,1,6582,6582,BUFFER_NOMATCH,0.519000,0.519000,6582,6581,0,4496696,4,0,3000,5,1881113856,3000,5,84,0,0.000000,1.614281,0.135896,1.750177,0,22812,135913561,5,4496696,4496700,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327921.547516,327922.066516,0,1,6583,6583,BUFFER_NOMATCH,0.519000,0.519000,6583,6582,0,4496708,4,0,3000,5,4072078035,3000,5,96,0,0.000000,4.951620,0.135896,5.087516,0,271849935,135913561,5,4496708,4496712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
327966.923516,327974.541633,0,0,6584,6584,BUFFER_NOMATCH,7.618117,7.618117,6584,6583,0,5877160,8,1,4015,4,3540417975,4015,5,0,1015,5.877150,0.288116,0.288173,6.453438,195000000,490232133,36021570,293,5877160,5877450,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328085.113633,328086.011633,0,1,6585,6585,BUFFER_NOMATCH,0.898000,0.898000,6585,6584,0,5877044,4,0,4015,5,1284562149,4015,3,42,0,0.195000,3.301409,0.144086,3.640495,195000000,1750907262,144097689,5,5877044,5877048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328122.522633,328125.245526,0,0,6586,6586,BUFFER_NOMATCH,2.722893,2.722893,6586,6585,0,5876892,4,1,4015,3,3048928983,4015,4,0,0,0.195000,1.499041,0.144086,1.838128,195000000,490232133,36021570,289,5876892,5877178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328173.902526,328175.357368,0,0,6587,6587,BUFFER_NOMATCH,1.454842,1.454842,6587,6586,0,5876808,4,1,4015,2,2557390443,4015,3,0,0,0.195000,0.192090,0.144086,0.531177,195000000,490232133,36021570,289,5876808,5877094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328216.272368,328216.764368,0,0,6588,6588,BUFFER_WHOLE,0.492000,0.492000,6588,6587,0,5876812,4,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328305.464368,328305.956368,0,0,6589,6589,BUFFER_WHOLE,0.492000,0.492000,6589,6588,0,5876816,4,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328379.238368,328379.730368,0,0,6590,6590,BUFFER_WHOLE,0.492000,0.492000,6590,6589,0,5876820,4,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328427.984368,328441.320207,0,0,6591,6591,BUFFER_NOMATCH,13.335839,13.335839,6591,6590,0,601260,4,1,387,5,2916237324,387,6,0,3628,10.719240,1.554203,0.122665,12.396108,195000000,480068985,30666242,288,601260,601546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328483.414207,328484.330207,0,0,6592,6592,BUFFER_WHOLE,0.916000,0.916000,6592,6591,0,601352,8,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328523.275207,328525.039207,0,0,6593,6593,BUFFER_WHOLE,1.764000,1.764000,6593,6592,0,601428,16,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328557.782207,328565.096462,0,0,6594,6594,BUFFER_NOMATCH,7.314255,7.314255,6594,6593,0,1413624,4,1,911,3,3026417388,911,4,0,524,4.505440,1.746419,0.122665,6.374524,195000000,480114611,30666242,289,1413624,1413910,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328609.383462,328609.875462,0,0,6595,6595,BUFFER_WHOLE,0.492000,0.492000,6595,6594,0,1413628,4,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328635.174462,328635.666462,0,0,6596,6596,BUFFER_WHOLE,0.492000,0.492000,6596,6595,0,1413632,4,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328673.740462,328681.911078,0,0,6597,6597,BUFFER_NOMATCH,8.170616,8.170616,6597,6596,0,1812476,4,1,1168,4,2343812873,1168,5,0,257,3.868200,3.240019,0.122665,7.230884,195000000,479920701,30666242,288,1812476,1812762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328721.518078,328728.281236,0,0,6598,6598,BUFFER_NOMATCH,6.763159,6.763159,6598,6597,0,1812428,4,1,1168,4,2343825330,1168,5,0,0,0.195000,5.505762,0.122665,5.823427,195000000,480023360,30666242,288,1812428,1812714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328747.408236,328748.306236,0,1,6599,6599,BUFFER_NOMATCH,0.898000,0.898000,6599,6598,0,8029260,4,0,1168,5,196629595,5773,2,138,4605,12.478850,4.827706,0.164960,17.471516,12478850000,3477273547,164971493,5,8029260,8029264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328800.922236,328816.421249,0,0,6600,6600,BUFFER_NOMATCH,15.499012,15.499012,6600,6599,0,160792,4,1,103,5,2167641615,103,6,0,5670,14.376200,0.099316,0.122665,14.598181,195000000,480114611,30666242,288,160792,161078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328871.174249,328871.666249,0,0,6601,6601,BUFFER_WHOLE,0.492000,0.492000,6601,6600,0,160796,4,1,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328883.714249,328896.160067,0,0,6602,6602,BUFFER_NOMATCH,12.445818,12.445818,6602,6601,0,5677636,4,1,3864,2,1781648529,3864,3,0,3761,10.986740,0.391327,0.144086,11.522153,195000000,490232133,36021570,289,5677636,5677922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328926.832067,328940.935986,0,0,6603,6603,BUFFER_NOMATCH,14.103919,14.103919,6603,6602,0,8801888,4,1,6498,3,1180408788,6498,4,0,2634,8.911720,4.114820,0.182594,13.209134,195000000,490106662,45648614,289,8801888,8802174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
328972.857986,328973.755986,0,1,6604,6604,BUFFER_NOMATCH,0.898000,0.898000,6604,6603,0,969956,4,0,6498,4,3198620863,625,2,182,5873,14.772280,0.584951,0.122665,15.479896,14772280000,1084143198,122670672,5,969956,969960,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
329002.557986,329003.076986,0,1,6605,6605,BUFFER_NOMATCH,0.519000,0.519000,6605,6604,0,7602900,4,0,625,2,3054030789,5402,7,65,4777,12.825410,4.016325,0.164960,17.006695,12825410000,5896901081,164971493,5,7602900,7602904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
329058.132986,329058.651986,0,1,6606,6606,BUFFER_NOMATCH,0.519000,0.519000,6606,6605,0,7602904,4,0,5402,7,17773453,5402,7,69,0,0.000000,3.293567,0.164960,3.458527,0,17109,164971493,5,7602904,7602908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
329097.208986,329105.807044,0,0,6607,6607,BUFFER_NOMATCH,8.598058,8.598058,6607,6606,0,6945308,4,1,4856,2,1227425550,4856,3,0,546,4.589260,2.977386,0.154329,7.720975,195000000,499539796,38582318,289,6945308,6945594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
329176.151044,329177.049044,0,1,6608,6608,BUFFER_NOMATCH,0.898000,0.898000,6608,6607,0,7018900,4,0,4856,3,3172797563,4916,0,0,60,2.325000,5.063939,0.154329,7.543269,2325000000,4118287550,154329275,5,7018900,7018904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
329219.907044,329220.426044,0,1,6609,6609,BUFFER_NOMATCH,0.519000,0.519000,6609,6608,0,7018904,4,0,4916,0,238185853,4916,0,4,0,0.000000,6.028126,0.154329,6.182456,0,5703,154329275,160,7018904,7018908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
329283.334044,329284.277044,0,1,6610,6610,BUFFER_NOMATCH,0.943000,0.943000,6610,6609,0,4255436,8,0,4916,0,2841157298,2828,2,16,2088,8.018560,5.443945,0.271793,13.734298,8018560000,2885837682,271827122,9,4255436,4255444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
329324.303044,329325.246044,0,1,6611,6611,BUFFER_NOMATCH,0.943000,0.943000,6611,6610,0,2247312,8,0,2828,2,2199917034,1454,3,115,1374,6.708120,3.214013,0.255824,10.177957,6708120000,547389856,255835278,9,2247312,2247320,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
329355.019044,329355.962044,0,1,6612,6612,BUFFER_NOMATCH,0.943000,0.943000,6612,6611,0,2247320,8,0,1454,3,2785008117,1454,3,123,0,0.000000,3.383039,0.255824,3.638863,0,22812,255835278,9,2247320,2247328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
329427.798044,329428.317044,0,1,6613,6613,BUFFER_NOMATCH,0.519000,0.519000,6613,6612,0,2247192,4,0,1454,3,3514558922,1454,2,182,0,0.195000,3.355481,0.127912,3.678393,195000000,732436703,127917639,5,2247192,2247196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0
